# Generated 2024-12-22 13:36:58.327281
# Execution time 4685.0 s
# N = 5001 (number of FS points the same for each FS) 
# err = 1e-06 (integral error aim the same for each FS) 
# Lset mean free path setting outer square = [0, 7.5e-09]
# Lset mean free path setting inner square = [0, 7.5e-09]
# Lset mean free path setting chain = [0, 7.5e-09]
# Units of B are Tesla, sigma and error is 1/(Ohm meter)
# O = outer square, I = inner square, C = chain

B sxxO exxO sxyO exyO syyO eyyO sxxI exxI sxyI exyI syyI eyyI sxxC exxC sxyC exyC syyC eyyC
90.0000000000   1679306.77361         6.67739    235783.92590       137.45765   2044021.12841         4.91997   1510478.06101         4.59690    239128.44952         7.76563   1599731.78400         5.00051     43350.24777         2.88928      -994.71283         0.04479   2562410.65650         2.09611
95.0000000000   1675243.88969         7.41373    247929.74431       133.52618   2034779.94121         6.49464   1504685.20577         5.13493    251190.26494         8.67447   1593771.40434         5.69295     41931.02744         2.82892     -1035.87524         0.04475   2562376.69400         2.03832
100.0000000000   1671053.38584         8.11608    259990.40618       129.75436   2025555.17770         8.11767   1498725.33459         5.68197    263127.36605         9.57605   1587639.98036         6.42273     40589.55462         2.77140     -1072.88819         0.04472   2562345.15511         1.98340
125.0000000000   1648212.75346        11.19406    318987.35206       113.41195   1979806.39310        16.68735   1466680.69069         8.48383    320957.68968        13.63705   1554661.16910        10.17373     34831.10360         2.49968     -1207.00634         0.04459   2562216.91097         1.74338
150.0000000000   1622339.46111        13.71006    375681.38670       100.75527   1934595.73011        25.58033   1431430.57943        11.14033    375631.57496        16.92808   1518302.88989        13.88023     30236.29968         2.26672     -1279.56269         0.04418   2562124.65917         1.55531
175.0000000000   1593652.63485        15.83735    429857.18795        90.98786   1889513.07951        34.40452   1393553.47953        13.49547    426935.68522        19.40642   1479093.26589        17.28857     26442.93861         2.07648     -1312.34855         0.04460   2562056.39910         1.39220
200.0000000000   1562425.24273        17.67859    481283.90597        83.31290   1844144.56274        42.88992   1353535.92335        15.52954    474605.04318        21.30318   1437498.28827        20.34646     23247.57558         1.91420     -1318.77490         0.04547   2562004.65732         1.25339
225.0000000000   1528962.39055        19.29842    529748.30220        77.13436   1798220.65141        50.92967   1311830.35674        17.25272    518410.84629        22.58516   1393977.53892        23.01667     20526.37711         1.77551     -1307.54747         0.04648   2561964.60809         1.13814
250.0000000000   1493586.35778        20.73013    575075.69306        72.02826   1751627.75274        58.44776   1268873.15347        18.69505    558204.02621        23.40594   1348993.02721        25.32943     18195.00504         1.64989     -1284.60627         0.04752   2561933.03930         1.04179
275.0000000000   1456625.67068        22.00646    617141.36594        67.72715   1704378.61735        65.40498   1225084.62324        19.90479    593926.56092        23.84975   1303000.53919        27.31394     16190.03209         1.54781     -1254.11631         0.04854   2561907.75836         0.95968
300.0000000000   1418406.09697        23.12823    655873.74486        64.00327   1656576.11336        71.79000   1180862.22307        20.90390    625606.70098        23.99304   1256436.48504        29.00642     14460.63059         1.44977     -1219.02306         0.04948   2561887.23050         0.88940
325.0000000000   1379243.32250        24.15596    691252.70865        60.72139   1608381.15113        77.60742   1136572.63924        21.71741    653346.26870        23.90501   1209705.93141        30.43428     12964.70809         1.36718     -1181.40352         0.05039   2561870.35773         0.82837
350.0000000000   1339436.95791        25.05044    723304.83402        57.77185   1559987.31412        82.87765   1092545.30839        22.39496    677305.43210        23.64597   1163173.90310        31.62852     11666.93321         1.29091     -1142.70790         0.05126   2561856.33836         0.77488
375.0000000000   1299266.08524        25.84061    752097.03605        55.08702   1511601.85919        87.60356   1049068.23719        22.92714    697687.60477        23.24634   1117160.01873        32.61639     10537.53259         1.22093     -1103.93366         0.05202   2561844.57683         0.72798
400.0000000000   1258985.95535        26.53569    777729.68300        52.62151   1463432.02061        91.82902   1006386.33021        23.33213    714725.68157        22.74193   1071936.41974        33.41478      9551.41537         1.16220     -1065.75244         0.05274   2561834.62306         0.68561
425.0000000000   1218826.05580        27.13636    800329.70845        50.32040   1415675.48568        95.57118    964701.83334        23.63143    728670.16167        22.13916   1027728.18993        34.04867      8687.44909         1.10527     -1028.60301         0.05339   2561826.13244         0.64834
450.0000000000   1178989.16164        27.64840    820044.17150        48.17368   1368514.17763        98.85854    924176.29386        23.84169    739779.43750        21.55093    984715.52399        34.55313      7927.85355         1.05372      -992.75895         0.05401   2561818.83718         0.61393
475.0000000000   1139651.36547        28.08285    837034.32257        46.12411   1322110.53409       101.73123    884933.72842        24.00657    748311.83329        20.89008    943037.40063        34.92163      7257.66752         1.00739      -958.37770         0.05457   2561812.52779         0.58292
500.0000000000   1100962.88304        28.43447    851470.44089        44.22692   1276605.63680       104.19487    847064.50616        24.07698    754519.84083        20.20389    902795.73816        35.17144      6664.29648         0.96619      -925.53581         0.05510   2561807.03742         0.55483
550.0000000000   1026013.13278        28.95007    873381.32549        40.76248   1188747.38273       108.04374    775663.87626        24.07094    760918.27587        18.83979    826871.86335        35.42640      5667.17981         0.88876      -864.51708         0.05598   2561798.00687         0.50579
600.0000000000    954880.87587        29.24868    887170.11204        37.51419   1105643.08031       110.71812    710179.96642        23.89011    760743.16711        17.46665    757191.60877        35.31981      4869.78177         0.82336      -809.49570         0.05670   2561790.95538         0.46453
650.0000000000    888004.36021        29.32129    894164.10395        34.64220   1027698.13741       112.32518    650533.35865        23.57653    755509.89413        16.15717    693689.98296        35.00417      4224.08199         0.76593      -759.99469         0.05728   2561785.35161         0.42935
700.0000000000    825584.72447        29.24740    895573.86200        31.99332    955076.36024       113.18743    596460.94240        23.17876    746475.80559        14.91051    636100.09856        34.49279      3695.12434         0.71581      -715.45101         0.05777   2561780.83006         0.39909
750.0000000000    767646.37910        29.04967    892469.06530        29.65706    887758.58898       113.17031    547593.10429        22.71523    734659.40099        13.81614    584037.29091        33.94409      3257.14762         0.67158      -675.30294         0.05820   2561777.13205         0.37246
800.0000000000    714088.78600        28.75315    885772.75135        27.49470    825595.26188       112.70721    503508.66970        22.19338    720870.70560        12.75401    537059.17427        33.24204      2890.92701         0.63208      -639.02879         0.05854   2561774.07153         0.34934
850.0000000000    664728.03238        28.36621    876266.86091        25.51358    768349.98386       111.82729    463772.05310        21.65336    705744.64623        11.79055    494705.85642        32.50143      2581.93805         0.59769      -606.16099         0.05884   2561771.51146         0.32884
900.0000000000    619328.82746        27.95593    864604.25961        23.71607    715733.57548       110.60941    427956.74738        21.10516    689772.59384        10.95290    456525.94730        31.75639      2319.07602         0.56615      -576.28840         0.05910   2561769.34920         0.31045
950.0000000000    577628.15054        27.48771    851323.60638        22.07862    667429.56032       109.13620    395659.40464        20.56685    673330.65409        10.15468    422091.65448        30.95112      2093.75400         0.53843      -549.05314         0.05932   2561767.50725         0.29408
1000.0000000000    539352.44979        26.97030    836864.94508        20.58509    623112.45792       107.47348    366507.14995        20.03838    656703.40042         9.43874    391007.07751        30.18606      1899.26022         0.51246      -524.14524         0.05951   2561765.92584         0.27930
1050.0000000000    504229.17673        26.45220    821584.66222        19.22252    582460.39038       105.67210    340160.65613        19.45325    640103.60631         8.77092    362911.58245        29.38152      1730.29638         0.48938      -501.29673         0.05967   2561764.55850         0.26609
1100.0000000000    471994.57957        25.90571    805769.10805        17.98926    545163.36844       103.76164    316314.42188        18.93578    623688.07074         8.18973    337480.27786        28.62080      1582.63944         0.46693      -480.27595         0.05982   2561763.36855         0.25371
1150.0000000000    442398.49052        25.34277    789646.60491        16.83824    510928.36551       101.81758    294695.48239        18.42458    607570.27578         7.64020    314422.72561        27.87859      1452.89407         0.44708      -460.88235         0.05996   2561762.32675         0.24241
1200.0000000000    415207.02173        24.82579    773397.77991        15.79518    479482.09855        99.82437    275061.19664        17.91281    591830.34855         7.14217    293480.64298        27.12606      1338.30730         0.42941      -442.94199         0.06007   2561761.40963         0.23210
1250.0000000000    390203.76871        24.28650    757164.30238        14.83793    450572.20928        97.81802    257196.59952        17.43109    576522.87878         6.67275    274425.13529        26.39394      1236.63024         0.41343      -426.30359         0.06018   2561760.59819         0.22246
1300.0000000000    367190.05853        23.75564    741056.19058        13.95682    423967.35774        95.81576    240911.65013        16.96809    561683.02284         6.26652    257053.78975        25.71712      1146.01187         0.39794      -410.83526         0.06028   2561759.87703         0.21360
1350.0000000000    345984.54394        23.23392    725157.85656        13.14957    399456.61835        93.82745    226038.53542        16.51256    547331.20749         5.88961    241187.82888        25.06416      1064.91853         0.38343      -396.42160         0.06036   2561759.23326         0.20548
1400.0000000000    326422.36475        22.72866    709533.08370        12.40574    376848.43267        91.86537    212429.13121        16.09314    533476.80366         5.53823    226669.41834        24.41511       992.07123         0.37018      -382.96139         0.06044   2561758.65616         0.19786
1450.0000000000    308354.12801        22.20964    694229.09262        11.71912    355969.32913        89.93672    199952.67240        15.67413    520120.94597         5.21202    213359.20801        23.79774       926.39705         0.35773      -370.36552         0.06051   2561758.13691         0.19080
1500.0000000000    291644.71341        21.74551    679279.85572        11.08486    336662.52604        88.04710    188493.65473        15.28109    507258.71085         4.92458    201134.08017        23.18965       866.99079         0.34618      -358.55535         0.06057   2561757.66812         0.18415
1550.0000000000    276172.08665        21.27087    664708.79017        10.49903    318786.51052        86.19850    177949.95337        14.89350    494880.78862         4.64450    189885.18082        22.61446       813.08470         0.33518      -347.46124         0.06063   2561757.24357         0.17800
1600.0000000000    261826.14484        20.80615    650530.93744         9.96910    302213.65144        84.38139    168231.18248        14.52738    482974.76770         4.40022    179516.14725        22.07874       764.02432         0.32474      -337.02133         0.06068   2561756.85782         0.17225
1650.0000000000    248507.57564        20.36018    636754.71515         9.45122    286828.89071        82.64318    159257.22883        14.17182    471526.11189         4.16819    169941.57284        21.54982       719.24917         0.31509      -327.18053         0.06073   2561756.50629         0.16680
1700.0000000000    236126.81033        19.93271    623383.39145         8.98328    272528.44901        80.93690    150956.98608        13.83834    460518.91051         3.96071    161085.63448        21.05090       678.27701         0.30595      -317.88965         0.06078   2561756.18507         0.16169
1750.0000000000    224603.04619        19.51186    610416.15149         8.54822    259218.78005        79.27923    143267.23884        13.51181    449936.44407         3.74888    152880.92359        20.55780       640.69131         0.29726      -309.10463         0.06082   2561755.89079         0.15688
1800.0000000000    213863.36316        19.09366    597849.07522         8.14295    246815.46609        77.67025    136131.69683        13.20162    439761.60315         3.56260    145267.41420        20.09041       606.13075         0.28928      -300.78591         0.06085   2561755.62054         0.15235
1850.0000000000    203841.90698        18.69860    585675.87567         7.77583    235242.27629        76.09633    129500.15246        12.90105    429977.20659         3.39410    138191.56604        19.64170       574.28059         0.28156      -292.89788         0.06089   2561755.37180         0.14803
1900.0000000000    194479.16587        18.31691    573888.44636         7.42507    224430.37492        74.57848    123327.74359        12.61922    420566.24446         3.23735    131605.52910        19.20886       544.86591         0.27431      -285.40840         0.06092   2561755.14233         0.14394
1950.0000000000    185721.30729        17.96389    562477.40775         7.08101    214317.46688        73.13283    117574.31700        12.34014    411512.03792         3.08562    125466.48021        18.79353       517.64561         0.26741      -278.28843         0.06095   2561754.93024         0.14008
2000.0000000000    177519.58410        17.61143    551432.43903         6.77162    204847.17219        71.71298    112203.86822        12.07403    402798.36750         2.94514    119736.01629        18.39321       492.40760         0.26080      -271.51161         0.06098   2561754.73379         0.13642
2050.0000000000    169829.82435        17.26715    540742.59151         6.48150    195968.39908        70.33762    107184.06313        11.82174    394409.54549         2.81364    114379.64859        18.00141       468.96469         0.25449      -265.05403         0.06100   2561754.55149         0.13289
2100.0000000000    162611.94449        16.93034    530396.52804         6.20936    187634.79628        69.00488    102485.80832        11.56723    386330.47910         2.68669    109366.34291        17.63295       447.15119         0.24849      -258.89389         0.06103   2561754.38205         0.12955
2150.0000000000    155829.53417        16.60816    520382.71150         5.95353    179804.26572        67.71452     98082.88417        11.33923    378546.69568         2.57739    104668.13252        17.28276       426.82005         0.24277      -253.01134         0.06105   2561754.22427         0.12635
2200.0000000000    149449.48162        16.29652    510689.55224         5.71319    172438.52759        66.46398     93951.61949        11.11262    371044.36259         2.46776    100259.76647        16.93050       407.84036         0.23735      -247.38822         0.06107   2561754.07710         0.12329
2250.0000000000    143441.64202        15.99261    501305.52309         5.48659    165502.73283        65.25319     90070.61039        10.89230    363810.28697         2.36696     96118.41039        16.60240       390.09531         0.23215      -242.00790         0.06109   2561753.93962         0.12038
2300.0000000000    137778.53415        15.70247    492219.24759         5.27325    158965.11768        64.07947     86420.47026        10.68339    356831.90884         2.26652     92223.38697        16.27311       373.48044         0.22721      -236.85514         0.06111   2561753.81101         0.11758
2350.0000000000    132435.08010        15.42060    483419.56674         5.07147    152796.69617        62.94323     82983.61280        10.48001    350097.29159         2.17680     88555.93127        15.96797       357.90203         0.22240      -231.91593         0.06113   2561753.69053         0.11491
2400.0000000000    127388.36195        15.14906    474895.58910         4.88102    146970.98511        61.84184     79744.05965        10.28212    343595.09938         2.09848     85098.99793        15.67687       343.27586         0.21780      -227.17738         0.06114   2561753.57750         0.11235
2450.0000000000    122617.41722        14.88727    466636.72673         4.70102    141463.75919        60.77399     76687.27102        10.09329    337314.57860         2.01288     81837.07530        15.38545       329.52610         0.21341      -222.62760         0.06116   2561753.47133         0.10991
2500.0000000000    118103.04617        14.63113    458632.72014         4.53239    136252.83291        59.73460     73799.99584         9.91579    331245.53343         1.93509     78756.02603        15.10591       316.58425         0.20919      -218.25562         0.06117   2561753.37148         0.10757
2550.0000000000    113827.64176        14.38227    450873.65591         4.37126    131317.86189        58.73007     71070.14066         9.73442    325378.30419         1.86372     75842.94583        14.83897       304.38839         0.20512      -214.05130         0.06119   2561753.27745         0.10535
2600.0000000000    109775.04189        14.14114    443349.97378         4.21618    126640.17415        57.76127     68486.65246         9.56359    319703.73623         1.79875     73086.04613        14.58213       292.88243         0.20121      -210.00524         0.06120   2561753.18882         0.10320
2650.0000000000    105930.39190        13.90854    436052.47311         4.07110    122202.60726        56.81629     66039.41503         9.39691    314213.16130         1.73471     70474.53279        14.33131       282.01539         0.19743      -206.10874         0.06121   2561753.10517         0.10111
2700.0000000000    102280.02363        13.68120    428972.31149         3.93333    117989.37118        55.89902     63719.15812         9.23647    308898.37037         1.67407     67998.51409        14.08608       271.74094         0.19379      -202.35370         0.06122   2561753.02613         0.09913
2750.0000000000     98811.34666        13.46203    422101.00139         3.80236    113985.92204        55.00860     61517.37404         9.08166    303751.58758         1.61536     65648.91210        13.84871       262.01684         0.19028      -198.73262         0.06124   2561752.95136         0.09723
2800.0000000000     95512.75108        13.24914    415430.40348         3.67711    110178.84972        54.14504     59426.24495         8.93256    298765.44881         1.56057     63417.38676        13.62040       252.80456         0.18690      -195.23849         0.06125   2561752.88056         0.09533
2850.0000000000     92373.51866        13.04219    408952.72149         3.55856    106555.77207        53.30513     57438.57723         8.78575    293932.97777         1.50830     61296.26254        13.39985       244.06888         0.18367      -191.86480         0.06126   2561752.81349         0.09351
2900.0000000000     89383.74484        12.84082    402660.48859         3.44760    103105.25013        52.48462     55547.74516         8.64392    289247.56621         1.46029     59278.46933        13.18980       235.77753         0.18056      -188.60545         0.06127   2561752.74988         0.09177
2950.0000000000     86534.26725        12.64524    396546.55987         3.32908     99816.70133        51.64779     53747.63868         8.50733    284702.94995         1.41197     57357.48834        12.98142       227.90093         0.17749      -185.45476         0.06128   2561752.68949         0.09008
3000.0000000000     83816.60116        12.45507    390604.10060         3.23531     96680.32626        50.92467     52032.61502         8.36756    280293.19142         1.36924     55527.29882        12.78153       220.41195         0.17454      -182.40742         0.06129   2561752.63211         0.08844
3050.0000000000     81222.88041        12.26950    384826.57485         3.13729     93687.04147        50.17475     50397.45833         8.23901    276012.66104         1.32623     53782.33531        12.58880       213.28558         0.17167      -179.45845         0.06129   2561752.57755         0.08687
3100.0000000000     78745.80843        12.09261    379207.73388         3.04381     90828.41883        49.44488     48837.34206         8.12183    271856.01873         1.28366     52117.44683        12.39856       206.49882         0.16895      -176.60319         0.06130   2561752.52561         0.08537
3150.0000000000     76378.60722        11.91623    373741.60386         2.95427     88096.63201        48.73515     47347.79351         8.00053    267818.19682         1.24446     50527.86138        12.21425       200.03048         0.16631      -173.83726         0.06131   2561752.47613         0.08389
3200.0000000000     74114.97570        11.74613    368422.47522         2.86864     85484.40417        48.04438     45924.66550         7.88320    263894.38520         1.20705     49009.15500        12.03493       193.86097         0.16373      -171.15656         0.06132   2561752.42899         0.08246
3250.0000000000     71949.05092        11.58094    363244.89044         2.78669     82984.96507        47.37185     44564.10783         7.77696    260080.01642         1.16848     47557.21990        11.85777       187.97218         0.16124      -168.55722         0.06132   2561752.38401         0.08108
3300.0000000000     69875.37227        11.42010    358203.63308         2.70820     80592.00929        46.71692     43262.54155         7.65774    256370.75245         1.13459     46168.23397        11.68571       182.34739         0.15878      -166.03560         0.06133   2561752.34106         0.07972
3350.0000000000     67888.84960        11.26343    353293.71681         2.63301     78299.65923        46.07894     42016.63837         7.54956    252762.46839         1.10177     44838.64643        11.51749       176.97103         0.15642      -163.58830         0.06134   2561752.30005         0.07842
3400.0000000000     65984.73388        11.11099    348510.37476         2.56091     76102.43149        45.45732     40823.29860         7.44386    249251.24427         1.07042     43565.15201        11.35724       171.82872         0.15413      -161.21209         0.06134   2561752.26084         0.07715
3450.0000000000     64158.59077        10.96215    343849.04944         2.49173     73995.20572        44.85146     39679.63368         7.34132    245833.35092         1.04053     42344.66698        11.20151       166.90710         0.15190      -158.90392         0.06135   2561752.22334         0.07590
3500.0000000000     62406.27568        10.81744    339305.38272         2.42520     71973.19684        44.26124     38582.94810         7.24142    242505.23985         1.01181     41174.31606        11.04865       162.19371         0.14977      -156.66092         0.06136   2561752.18744         0.07471
3550.0000000000     60723.91247        10.67588    334875.20650         2.36144     70031.92932        43.68525     37530.72598         7.14810    239263.53294         0.98494     40051.41394        10.90296       157.67700         0.14765      -154.48039         0.06136   2561752.15307         0.07354
3600.0000000000     59107.87243        10.53869    330554.53362         2.30017     68167.21376        43.12342     36520.61624         7.05358    236105.01330         0.95837     38973.45059        10.75875       153.34619         0.14561      -152.35977         0.06137   2561752.12013         0.07241
3650.0000000000     57554.75638        10.40414    326339.54917         2.24126     66375.12562        42.57532     35550.41918         6.95775    233026.61543         0.93286     37938.08030        10.61859       149.19122         0.14363      -150.29661         0.06137   2561752.08855         0.07132
3700.0000000000     56061.37728        10.27291    322226.60222         2.18461     64651.98564        42.04038     34618.07524         6.86812    230025.41757         0.90655     36943.10450        10.47466       145.20270         0.14169      -148.28863         0.06138   2561752.05824         0.07027
3750.0000000000     54624.74520        10.14501    318212.19797         2.13010     62994.34173        41.51818     33721.65685         6.78008    227098.63287         0.88373     35986.46724        10.34353       141.37189         0.13983      -146.33366         0.06138   2561752.02915         0.06923
3800.0000000000     53242.05264        10.01985    314292.99018         2.07762     61398.95277        41.00831     32859.35538         6.69455    224243.60288         0.86095     35066.23795        10.21795       137.69059         0.13800      -144.42962         0.06139   2561752.00121         0.06821
3850.0000000000     51910.66148         9.89785    310465.77405         2.02706     59862.77338        40.51036     32029.47308         6.61069    221457.79114         0.84018     34180.60504        10.09320       134.15111         0.13621      -142.57455         0.06139   2561751.97436         0.06721
3900.0000000000     50628.09162         9.77863    306727.47942         1.97835     58382.94013        40.02393     31230.41760         6.52945    218738.77455         0.81924     33327.86838         9.96695       130.74628         0.13448      -140.76661         0.06139   2561751.94856         0.06625
3950.0000000000     49392.00912         9.66207    303075.16427         1.93139     56956.75877        39.54863     30460.69078         6.44993    216084.23907         0.79897     32506.43038         9.84578       127.46935         0.13278      -139.00402         0.06140   2561751.92373         0.06530
4000.0000000000     48200.21635         9.54829    299506.00866         1.88609     55581.69242        39.08411     29718.88435         6.37247    213491.97304         0.77941     31714.78799         9.72735       124.31401         0.13113      -137.28509         0.06140   2561751.89985         0.06439
4050.0000000000     47050.64283         9.43711    296017.30875         1.84239     54255.35109        38.63002     29003.67333         6.29240    210959.86211         0.76090     30951.52697         9.60776       121.27432         0.12952      -135.60824         0.06141   2561751.87685         0.06349
4100.0000000000     45941.33640         9.32855    292606.47140         1.80021     52975.48132        38.18602     28313.80943         6.22262    208485.88388         0.74281     30215.31564         9.49486       118.34469         0.12796      -133.97194         0.06141   2561751.85469         0.06262
4150.0000000000     44870.45556         9.22218    289271.00883         1.75948     51739.95722        37.75182     27648.11646         6.15017    206068.10343         0.72533     29504.89867         9.38454       115.51990         0.12643      -132.37474         0.06141   2561751.83333         0.06177
4200.0000000000     43836.26176         9.11813    286008.53370         1.72012     50546.77201        37.32708     27005.48513         6.07956    203704.66860         0.70918     28819.09267         9.27861       112.79499         0.12490      -130.81526         0.06142   2561751.81275         0.06094
4250.0000000000     42837.11282         9.01635    282816.75431         1.68208     49394.02994        36.91149     26384.86925         6.01098    201393.80571         0.69283     28156.78006         9.17321       110.16531         0.12344      -129.29218         0.06142   2561751.79289         0.06013
4300.0000000000     41871.45660         8.91669    279693.47015         1.64532     48279.93945        36.50480     25785.27967         5.94277    199133.81573         0.67710     27516.90611         9.06939       107.62650         0.12200      -127.80425         0.06142   2561751.77373         0.05934
4350.0000000000     40937.82508         8.81928    276636.56764         1.60976     47202.80614        36.10672     25205.78266         5.87657    196923.07018         0.66323     26898.47503         8.97227       105.17440         0.12060      -126.35027         0.06143   2561751.75524         0.05856
4400.0000000000     40034.82917         8.72370    273644.01607         1.57536     46161.02669        35.71698     24645.49585         5.81183    194760.00810         0.64845     26300.54415         8.87361       102.80511         0.11924      -124.92908         0.06143   2561751.73737         0.05780
4450.0000000000     39161.15389         8.63018    270713.86379         1.54206     45153.08309        35.33532     24103.58372         5.74840    192643.13207         0.63422     25722.22258         8.77712       100.51495         0.11789      -123.53961         0.06143   2561751.72012         0.05708
4500.0000000000     38315.55311         8.53870    267844.23458         1.50982     44177.53724        34.96155     23579.25635         5.68927    190571.00583         0.62044     25162.66643         8.68274        98.30045         0.11659      -122.18079         0.06144   2561751.70345         0.05636
4550.0000000000     37496.84608         8.44928    265033.32416         1.47861     43233.02603        34.59536     23071.76432         5.62860    188542.25031         0.60704     24621.07712         8.59024        96.15830         0.11531      -120.85163         0.06144   2561751.68733         0.05566
4600.0000000000     36703.91263         8.36155    262279.39695         1.44836     42318.25679        34.23661     22580.39843         5.56681    186555.54180         0.59412     24096.69735         8.49966        94.08539         0.11406      -119.55117         0.06144   2561751.67174         0.05497
4650.0000000000     35935.69024         8.27551    259580.78297         1.41905     41432.00295        33.88504     22104.48602         5.50878    184609.60858         0.58128     23588.80968         8.41526        92.07877         0.11284      -118.27849         0.06144   2561751.65665         0.05428
