# Generated 2024-12-22 17:12:33.480374
# Execution time 2551.1 s
# N = 5001 (number of FS points the same for each FS) 
# err = 1e-06 (integral error aim the same for each FS) 
# Lset mean free path setting outer square = [3, 3.75e-09, 7.5e-09]
# Lset mean free path setting inner square = [0, 7.5e-09]
# Lset mean free path setting chain = [3, 3.75e-09, 7.5e-09]
# Units of B are Tesla, sigma and error is 1/(Ohm meter)
# O = outer square, I = inner square, C = chain

B sxxO exxO sxyO exyO syyO eyyO sxxI exxI sxyI exyI syyI eyyI sxxC exxC sxyC exyC syyC eyyC
1.0000000000   1719341.52697         1.63916      2120.22514       185.34355   1570942.91756         0.80760   1570635.86676         0.46124      2828.09775         2.72750   1661862.25025         0.46800     73053.11856         0.02206      -322.37774         2.28227   1874845.88242         0.90142
2.0000000000   1719304.34838         1.38551      4429.91384       187.50078   1570846.53821         0.37627   1570608.23919         0.56553      5659.92358         3.25846   1661833.33192         0.60617     73000.13853         0.18701        49.62821         2.27474   1874824.71377         0.59930
3.0000000000   1719242.56868         1.70503      6737.99772       188.43241   1570687.88417         0.36286   1570561.47125         0.29277      8491.30469         3.47285   1661784.51704         0.29665     72912.79132         0.36197       422.17263         2.27673   1874789.68358         0.39686
4.0000000000   1719156.59489         1.69231      9043.71786       188.92790   1570467.87814         0.27889   1570496.21789         0.16002     11322.01558         3.57852   1661716.51359         0.15091     72791.98210         0.54491       795.51577         2.28572   1874741.49082         0.18109
5.0000000000   1719047.39698         1.85315     11346.37496       189.23381   1570187.52744         0.26022   1570412.46089         0.22428     14151.83427         3.63444   1661629.28083         0.22049     72638.74656         0.71837      1169.85954         2.29860   1874680.74185         0.13414
7.5000000000   1718676.92198         2.63882     17085.59852       189.64675   1569228.60347         0.22762   1570122.33272         0.31109     21221.04992         3.67415   1661327.27309         0.25095     72121.71626         1.11697      2110.79176         2.34367   1874477.10282         0.30053
10.0000000000   1718176.89820         3.09385     22793.66987       189.83197   1567914.48318         0.13734   1569718.00997         0.20557     28280.00346         3.64725   1660906.56741         0.10545     71430.40340         1.47811      3058.70386         2.39838   1874205.62636         0.70564
15.0000000000   1716839.89774         3.71228     34095.66229       189.77087   1564295.81431         0.13604   1568573.43369         0.26627     42354.65006         3.47316   1659716.16725         0.09968     69615.86509         2.06947      4964.55037         2.50851   1873486.12767         1.31694
20.0000000000   1715131.86280         4.08517     45230.46405       189.07546   1559491.89089         0.23790   1566993.77797         0.36934     56352.95569         3.18024   1658074.59607         0.12336     67373.42447         2.50416      6855.13028         2.59461   1872568.61688         1.83807
25.0000000000   1713129.20875         4.02505     56197.02411       187.67070   1553666.58011         0.40211   1564997.49225         0.38396     70255.85399         2.78984   1656002.03309         0.07900     64862.12210         2.81833      8695.67684         2.64626   1871488.61763         2.27776
