# Digitization of fig 1d of Carrington2007
# Fermi surface of YBCO full oxygen
# But structure of O6.5
# x: 0 is Gamma. 1 is X
# y: 0 is Gamma. 1 is Y

x y
0.07703210284965883 1.398118998768074
0.07522731619117168 1.3846069296391714
0.07522731619117168 1.3745179180229241
0.07573265645554808 1.3624111040834272
0.07623799671992448 0.640794548231338
0.07649066685211267 0.6298227480986689
0.07522731619117165 0.6186827977723959
0.07573265645554805 0.6062396834456907
0.07901736817399474 1.3511870786603521
0.07876469804180652 0.594132869506194
0.08208550549342292 1.4159549300182257
0.08078605909931216 1.3389541520756523
0.08238630326983742 0.6596694074634006
0.08028071883493573 0.649370208105148
0.08129139936368857 0.5805127038242601
0.08407077081775882 1.3272256760717647
0.08482878121432341 0.6718182589512982
0.08743970591360153 1.4291667309442637
0.08659747213964084 0.5699192416272005
0.08937684359371112 1.31398384832544
0.08937684359371109 0.6839250728907953
0.08887150332933469 0.5603346805917655
0.09165087478340497 1.44125252610956
0.09165087478340497 1.3032642734831774
0.09240888517996954 0.6951911358622715
0.0969569475593573 1.4484199281119357
0.09670427742716903 1.291914135414899
0.09754651120112967 0.7069616494145599
0.09586204365320836 0.5501615938787161
0.10201035020312138 1.4605267420514325
0.10201035020312132 1.2786723076685744
0.10201035020312132 0.7187321629668484
0.10175768007093311 0.5399674883914662
0.10470549827979553 1.2698444225043581
0.10706375284688541 0.7288211745830957
0.10681108271469719 0.5314548848402576
0.10933778403657929 1.4701533406352683
0.10959045416876745 1.2602598614689233
0.11009579443314388 0.7401713126513738
0.11211715549064949 0.5219964364500256
0.11439118668034332 1.2471441463678017
0.11523342045430401 0.7498399487836109
0.11691788800222547 1.4812932909615415
0.11969725945629561 0.7613582370454932
0.11944458932410745 0.5127481758017991
0.1211290568720288 1.2334819431374666
0.12503942796541773 1.4923431608269553
0.12449799196787154 1.222552180553199
0.12503942796541767 0.7740415659344899
0.12702469328975358 0.503079539669562
0.12955139461163562 1.2114122302269257
0.12980406474382378 0.7865807660861115
0.13460479725539976 1.5042037548401033
0.13485746738758791 1.1984646653194084
0.13514623325294584 0.7999847386619829
0.1346047972553997 0.49299052805331467
0.13713149857728174 1.1869253582833257
0.14019963589670992 0.8147579342429165
0.14272633721859201 1.5145029541983557
0.14243757135323404 1.1752599386020397
0.14218490122104582 0.48311170417907245
0.14496427267511608 0.8269368125511007
0.1472383038648099 1.1629639556947382
0.1472383038648099 0.8381188004257749
0.1495123350545038 1.15079408543264
0.15060723896065265 0.8488383752680377
0.14976500518669195 0.47386344353084575
0.1517502705110279 1.5245319121740302
0.15507107796264424 1.1369216944602998
0.1552395247174364 0.864952768821766
0.15734510915233813 1.1248148805208031
0.15734510915233813 0.46524574610863456
0.15987181047422022 1.5346809774308503
0.15987181047422017 1.114410587291548
0.1604132464717663 0.8837595672611795
0.15860845981327915 0.8719590268886044
0.1623985117961022 1.0999426643835268
0.16293994779364834 0.9019558203547684
0.16492521311798425 0.45599748546040786
0.16799335043741248 1.5445898281253787
0.16618856377892527 1.0844588340558137
0.1674519144398663 1.0724781327615198
0.1678730313268466 0.9284995294879905
0.16682023910939575 0.915467889483671
0.16997861576174833 1.057554803079154
0.17052005175929452 0.9558239359486602
0.16997861576174833 0.9419515449763203
0.17250531708363037 1.0332781188775588
0.17250531708363037 1.0232942011323143
0.17250531708363037 1.013415377258072
0.17304675308117656 0.9878925800145892
0.17250531708363037 0.973479706277093
0.17250531708363037 0.9652823843388922
0.17250531708363037 0.44674922481218093
0.1737686677445714 1.0029059901578146
0.17701728372984837 1.5543185178981886
0.18050653793625682 0.43792133964796465
0.18568025969058682 1.5642273685927175
0.1899395562046165 0.4301864307421752
0.19470419298302266 1.5734155756003712
0.19549829911275696 0.42110632028755246
0.2033671689437611 0.4129990788102109
0.20481099827055083 1.5830842117326083
0.21335365512072346 1.5929029819662774
0.21217452783717844 0.4079906051864308
0.21588035644260545 0.40050792157104764
0.22285886485542256 1.5998992310930205
0.2248080344465887 0.3958837912469342
0.2293560968259764 0.38800175092174105
0.23314614880879952 1.6101909237462013
0.2374415410559989 0.3840292025978438
0.24148426317101024 0.3762102185952523
0.2432529540963277 1.6190188089104176
0.25083305806197376 0.37318351511037795
0.2535402380497046 1.628544817646294
0.2567286944796986 0.36435562994616166
0.2634665646713841 1.634940530367308
0.2652352555967014 0.3610767011708813
0.2689410842021284 0.35468699381392454
0.273753848624761 1.6438584959923837
0.2778687622061116 0.35123991484504
0.280732357037578 0.34585910864970804
0.2842216112439866 1.650344289174257
0.2905022688155218 0.3424120296808235
0.2940396506661568 1.6587758203106922
