# Digitization of fig 1d of Carrington2007
# Fermi surface of YBCO full oxygen
# But structure of O6.5
# x: 0 is Gamma. 1 is X
# y: 0 is Gamma. 1 is Y

x y
0.8576624922006449 1.030650772102495
0.8572413753136646 1.0177242259691779
0.8572413753136646 1.0074250266109255
0.8572413753136646 0.9977563904786884
0.8572413753136646 0.9873520972494334
0.8564833649171001 0.9759178840843532
0.8579993857102294 0.9636429199512522
0.862715894844409 1.050408419850979
0.8610314272964877 1.0396888450087163
0.8622947779574287 0.9503590546565266
0.865074149411499 0.9374114897490091
0.8676008507333811 1.0617585579192574
0.8724015832449569 0.9287097172299958
0.8754697205643852 1.072327998660088
0.8797290170784148 0.9205123952917948
0.8841928560804065 1.07899395276368
0.8893304821015665 0.9147112136124527
0.8951418951418953 1.0869810869598757
0.8955630120288757 0.9100030081915373
0.9052487004294235 1.0907644663159686
0.9052487004294235 0.9088469756105089
0.9153555057169517 1.093917282446046
0.9153555057169517 0.9053788778674239
0.9254623110044798 1.0951784088980767
0.9254623110044798 0.9047483146414086
0.935569116292008 1.0958089721240922
0.935569116292008 0.9034871881893776
0.9456759215795362 1.0958089721240922
0.9456759215795362 0.902856624963362
0.9557827268670643 1.0980159434151462
0.9557827268670643 0.9025413433503544
0.9658895321545925 1.0980159434151462
0.9658895321545925 0.9025413433503544
0.9759963374421207 1.0983312250281538
0.9759963374421207 0.902856624963362
0.9861031427296488 1.0961242537370999
0.9861031427296488 0.902856624963362
